OrderID,OrderYear,OrderMonth,OrderDay,OrderDate,ProductID,CustomerID,Region,Quantity,UnitPrice,ProductName,Category,TotalSales
ORD-2468,2024,7,5,2024-07-05 17:58:44.392414,P006,CUST-22,West,2,123.5,Desk Lamp,Office Equipment,321.1
ORD-2469,2024,7,5,2024-07-05 17:58:44.392414,P006,CUST-12,North,3,183.94,Desk Lamp,Storage,717.366
ORD-2470,2024,7,6,2024-07-06 17:58:44.392414,P007,CUST-42,South,3,137.8,Filing Cabinet,Furniture,537.4200000000001
ORD-2471,2024,7,8,2024-07-08 17:58:44.392414,P003,CUST-4,North,6,21.4,Ergonomic Keyboard,Accessories,166.92
ORD-2472,2024,7,8,2024-07-08 17:58:44.392414,P006,CUST-34,South,7,13.77,Desk Lamp,Accessories,125.307
ORD-2473,2024,7,8,2024-07-08 17:58:44.392414,P010,CUST-14,West,6,17.98,Projector Screen,Accessories,140.244
ORD-2474,2024,7,8,2024-07-08 17:58:44.392414,P007,CUST-26,South,8,56.54,Filing Cabinet,Electronics,588.016
ORD-2475,2024,7,9,2024-07-09 17:58:44.392414,P004,CUST-22,West,4,19.25,Wireless Mouse,Electronics,100.10000000000001
ORD-2476,2024,7,9,2024-07-09 17:58:44.392414,P001,CUST-25,West,7,53.7,Premium Office Chair,Accessories,488.6700000000001
ORD-2477,2024,7,9,2024-07-09 17:58:44.392414,P001,CUST-5,West,3,107.5,Premium Office Chair,Electronics,419.25
ORD-2478,2024,7,9,2024-07-09 17:58:44.392414,P006,CUST-29,West,7,81.38,Desk Lamp,Electronics,740.558
ORD-2479,2024,7,10,2024-07-10 17:58:44.392414,P008,CUST-20,North,9,77.5,Whiteboard,Storage,906.75
ORD-2480,2024,7,10,2024-07-10 17:58:44.392414,P005,CUST-31,South,7,107.95,Monitor Stand,Furniture,982.345
ORD-2481,2024,7,10,2024-07-10 17:58:44.392414,P001,CUST-41,West,2,196.26,Premium Office Chair,Electronics,510.276
ORD-2482,2024,7,11,2024-07-11 17:58:44.392414,P005,CUST-3,North,3,20.07,Monitor Stand,Accessories,78.27300000000001
ORD-2483,2024,7,12,2024-07-12 17:58:44.392414,P010,CUST-10,East,8,147.38,Projector Screen,Electronics,1532.752
ORD-2484,2024,7,12,2024-07-12 17:58:44.392414,P003,CUST-7,North,7,57.95,Ergonomic Keyboard,Storage,527.345
ORD-2485,2024,7,13,2024-07-13 17:58:44.392414,P005,CUST-28,North,5,97.19,Monitor Stand,Storage,631.735
ORD-2486,2024,7,13,2024-07-13 17:58:44.392414,P007,CUST-45,South,2,167.47,Filing Cabinet,Office Equipment,435.422
ORD-2487,2024,7,13,2024-07-13 17:58:44.392414,P002,CUST-7,North,4,121.37,Standard Desk,Office Equipment,631.124
ORD-2488,2024,7,14,2024-07-14 17:58:44.392414,P004,CUST-22,West,6,157.9,Wireless Mouse,Accessories,1231.6200000000001
ORD-2489,2024,7,15,2024-07-15 17:58:44.392414,P002,CUST-7,North,3,85.46,Standard Desk,Storage,333.294
ORD-2490,2024,7,15,2024-07-15 17:58:44.392414,P005,CUST-5,East,6,64.02,Monitor Stand,Accessories,499.35600000000005
ORD-2491,2024,7,15,2024-07-15 17:58:44.392414,P004,CUST-42,North,1,158.02,Wireless Mouse,Furniture,205.42600000000002
ORD-2492,2024,7,15,2024-07-15 17:58:44.392414,P002,CUST-16,West,6,131.88,Standard Desk,Office Equipment,1028.664
ORD-2493,2024,7,15,2024-07-15 17:58:44.392414,P010,CUST-47,South,1,77.57,Projector Screen,Office Equipment,100.841
ORD-2494,2024,7,16,2024-07-16 17:58:44.392414,P004,CUST-41,East,2,135.05,Wireless Mouse,Office Equipment,351.13000000000005
ORD-2495,2024,7,18,2024-07-18 17:58:44.392414,P006,CUST-35,West,8,80.67,Desk Lamp,Office Equipment,838.9680000000001
ORD-2496,2024,7,18,2024-07-18 17:58:44.392414,P002,CUST-15,North,3,84.39,Standard Desk,Storage,329.12100000000004
ORD-2497,2024,7,18,2024-07-18 17:58:44.392414,P002,CUST-4,South,3,90.31,Standard Desk,Storage,352.209
ORD-2498,2024,7,19,2024-07-19 17:58:44.392414,P002,CUST-5,West,7,89.07,Standard Desk,Accessories,810.537
ORD-2499,2024,7,19,2024-07-19 17:58:44.392414,P009,CUST-2,North,9,135.94,Conference Table,Storage,1590.498
ORD-2500,2024,7,19,2024-07-19 17:58:44.392414,P006,CUST-11,South,3,120.52,Desk Lamp,Storage,470.028
ORD-2501,2024,7,20,2024-07-20 17:58:44.392414,P005,CUST-17,West,7,13.93,Monitor Stand,Accessories,126.76299999999999
ORD-2502,2024,7,20,2024-07-20 17:58:44.392414,P003,CUST-3,East,2,40.63,Ergonomic Keyboard,Furniture,105.638
ORD-2503,2024,7,21,2024-07-21 17:58:44.392414,P008,CUST-22,South,4,63.11,Whiteboard,Office Equipment,328.172
ORD-2504,2024,7,23,2024-07-23 17:58:44.392414,P001,CUST-8,East,6,176.64,Premium Office Chair,Office Equipment,1377.792
ORD-2505,2024,7,24,2024-07-24 17:58:44.392414,P003,CUST-29,West,5,71.3,Ergonomic Keyboard,Furniture,463.45
ORD-2506,2024,7,24,2024-07-24 17:58:44.392414,P005,CUST-34,South,7,63.49,Monitor Stand,Furniture,577.759
ORD-2507,2024,7,25,2024-07-25 17:58:44.392414,P009,CUST-37,East,2,26.75,Conference Table,Office Equipment,69.55
ORD-2508,2024,7,25,2024-07-25 17:58:44.392414,P006,CUST-24,West,4,26.95,Desk Lamp,Accessories,140.14000000000001
ORD-2509,2024,7,25,2024-07-25 17:58:44.392414,P006,CUST-13,East,4,43.14,Desk Lamp,Furniture,224.328
ORD-2510,2024,7,25,2024-07-25 17:58:44.392414,P010,CUST-8,East,1,31.73,Projector Screen,Electronics,41.249
ORD-2511,2024,7,26,2024-07-26 17:58:44.392414,P002,CUST-2,North,5,57.22,Standard Desk,Accessories,371.93000000000006
ORD-2512,2024,7,26,2024-07-26 17:58:44.392414,P005,CUST-43,West,8,186.58,Monitor Stand,Storage,1940.4320000000002
ORD-2513,2024,7,27,2024-07-27 17:58:44.392414,P005,CUST-2,East,7,58.41,Monitor Stand,Electronics,531.5310000000001
ORD-2514,2024,7,27,2024-07-27 17:58:44.392414,P005,CUST-45,South,2,56.45,Monitor Stand,Electronics,146.77
ORD-2515,2024,7,27,2024-07-27 17:58:44.392414,P003,CUST-46,North,8,69.64,Ergonomic Keyboard,Office Equipment,724.2560000000001
ORD-2516,2024,7,28,2024-07-28 17:58:44.392414,P007,CUST-12,South,2,151.6,Filing Cabinet,Office Equipment,394.16
ORD-2517,2024,7,28,2024-07-28 17:58:44.392414,P009,CUST-35,North,8,16.43,Conference Table,Electronics,170.872
ORD-2518,2024,7,28,2024-07-28 17:58:44.392414,P001,CUST-49,South,8,159.45,Premium Office Chair,Office Equipment,1658.28
ORD-2519,2024,7,29,2024-07-29 17:58:44.392414,P001,CUST-16,North,9,198.77,Premium Office Chair,Office Equipment,2325.6090000000004
ORD-2520,2024,7,29,2024-07-29 17:58:44.392414,P003,CUST-22,East,1,116.69,Ergonomic Keyboard,Accessories,151.697
ORD-2521,2024,7,29,2024-07-29 17:58:44.392414,P010,CUST-48,West,5,113.33,Projector Screen,Office Equipment,736.645
ORD-2522,2024,7,30,2024-07-30 17:58:44.392414,P001,CUST-30,South,8,198.8,Premium Office Chair,Electronics,2067.52
ORD-2523,2024,7,31,2024-07-31 17:58:44.392414,P001,CUST-27,South,3,133.9,Premium Office Chair,Furniture,522.21
ORD-2524,2024,7,31,2024-07-31 17:58:44.392414,P006,CUST-28,West,2,71.79,Desk Lamp,Storage,186.65400000000002
ORD-2525,2024,8,1,2024-08-01 17:58:44.392414,P003,CUST-9,West,7,186.0,Ergonomic Keyboard,Office Equipment,1562.3999999999999
ORD-2526,2024,8,1,2024-08-01 17:58:44.392414,P009,CUST-4,East,9,74.63,Conference Table,Storage,806.0039999999999
ORD-2527,2024,8,3,2024-08-03 17:58:44.392414,P001,CUST-22,West,5,147.36,Premium Office Chair,Accessories,884.1600000000001
ORD-2528,2024,8,3,2024-08-03 17:58:44.392414,P006,CUST-28,West,3,154.84,Desk Lamp,Storage,557.424
ORD-2529,2024,8,3,2024-08-03 17:58:44.392414,P004,CUST-36,North,8,149.53,Wireless Mouse,Storage,1435.488
ORD-2530,2024,8,3,2024-08-03 17:58:44.392414,P007,CUST-28,West,7,11.73,Filing Cabinet,Office Equipment,98.532
ORD-2531,2024,8,3,2024-08-03 17:58:44.392414,P004,CUST-18,South,3,184.9,Wireless Mouse,Storage,665.64
ORD-2532,2024,8,3,2024-08-03 17:58:44.392414,P009,CUST-10,North,9,100.85,Conference Table,Storage,1089.1799999999998
ORD-2533,2024,8,4,2024-08-04 17:58:44.392414,P006,CUST-23,West,2,166.48,Desk Lamp,Office Equipment,399.55199999999996
ORD-2534,2024,8,5,2024-08-05 17:58:44.392414,P002,CUST-28,West,1,22.84,Standard Desk,Electronics,27.407999999999998
ORD-2535,2024,8,5,2024-08-05 17:58:44.392414,P006,CUST-46,South,9,163.06,Desk Lamp,Electronics,1761.048
ORD-2536,2024,8,6,2024-08-06 17:58:44.392414,P003,CUST-39,East,5,168.41,Ergonomic Keyboard,Accessories,1010.4599999999999
ORD-2537,2024,8,7,2024-08-07 17:58:44.392414,P007,CUST-42,North,1,89.3,Filing Cabinet,Accessories,107.16
ORD-2538,2024,8,7,2024-08-07 17:58:44.392414,P007,CUST-12,East,2,81.32,Filing Cabinet,Storage,195.16799999999998
ORD-2539,2024,8,9,2024-08-09 17:58:44.392414,P008,CUST-14,East,9,136.09,Whiteboard,Electronics,1469.772
ORD-2540,2024,8,9,2024-08-09 17:58:44.392414,P002,CUST-36,East,2,167.03,Standard Desk,Storage,400.872
ORD-2541,2024,8,9,2024-08-09 17:58:44.392414,P001,CUST-37,West,6,23.49,Premium Office Chair,Storage,169.128
ORD-2542,2024,8,10,2024-08-10 17:58:44.392414,P010,CUST-13,West,2,162.12,Projector Screen,Storage,389.088
ORD-2543,2024,8,10,2024-08-10 17:58:44.392414,P004,CUST-23,West,6,99.2,Wireless Mouse,Accessories,714.24
ORD-2544,2024,8,10,2024-08-10 17:58:44.392414,P004,CUST-39,North,9,135.03,Wireless Mouse,Electronics,1458.3239999999998
ORD-2545,2024,8,12,2024-08-12 17:58:44.392414,P001,CUST-29,North,3,65.03,Premium Office Chair,Electronics,234.108
ORD-2546,2024,8,12,2024-08-12 17:58:44.392414,P004,CUST-8,East,1,110.24,Wireless Mouse,Furniture,132.28799999999998
ORD-2547,2024,8,13,2024-08-13 17:58:44.392414,P002,CUST-27,West,5,44.0,Standard Desk,Furniture,264.0
ORD-2548,2024,8,13,2024-08-13 17:58:44.392414,P007,CUST-13,East,5,142.11,Filing Cabinet,Storage,852.6600000000001
ORD-2549,2024,8,14,2024-08-14 17:58:44.392414,P001,CUST-3,East,6,184.24,Premium Office Chair,Furniture,1326.528
ORD-2550,2024,8,16,2024-08-16 17:58:44.392414,P006,CUST-27,South,5,121.7,Desk Lamp,Storage,730.1999999999999
ORD-2551,2024,8,16,2024-08-16 17:58:44.392414,P010,CUST-22,East,3,119.49,Projector Screen,Electronics,430.16399999999993
ORD-2552,2024,8,17,2024-08-17 17:58:44.392414,P007,CUST-33,South,1,41.76,Filing Cabinet,Storage,50.111999999999995
ORD-2553,2024,8,17,2024-08-17 17:58:44.392414,P010,CUST-35,South,7,160.95,Projector Screen,Electronics,1351.9799999999998
ORD-2554,2024,8,18,2024-08-18 17:58:44.392414,P010,CUST-24,South,4,157.68,Projector Screen,Storage,756.864
ORD-2555,2024,8,20,2024-08-20 17:58:44.392414,P005,CUST-18,North,1,122.27,Monitor Stand,Storage,146.724
ORD-2556,2024,8,20,2024-08-20 17:58:44.392414,P003,CUST-7,North,9,129.31,Ergonomic Keyboard,Electronics,1396.548
ORD-2557,2024,8,21,2024-08-21 17:58:44.392414,P010,CUST-2,North,8,160.73,Projector Screen,Office Equipment,1543.0079999999998
ORD-2558,2024,8,21,2024-08-21 17:58:44.392414,P010,CUST-10,South,4,74.26,Projector Screen,Storage,356.44800000000004
ORD-2559,2024,8,22,2024-08-22 17:58:44.392414,P007,CUST-46,East,5,45.44,Filing Cabinet,Office Equipment,272.64
ORD-2560,2024,8,23,2024-08-23 17:58:44.392414,P004,CUST-34,South,3,190.39,Wireless Mouse,Electronics,685.4039999999999
ORD-2561,2024,8,24,2024-08-24 17:58:44.392414,P008,CUST-12,North,2,40.88,Whiteboard,Furniture,98.11200000000001
ORD-2562,2024,8,24,2024-08-24 17:58:44.392414,P008,CUST-49,East,5,147.32,Whiteboard,Accessories,883.9199999999998
ORD-2563,2024,8,24,2024-08-24 17:58:44.392414,P005,CUST-33,North,1,83.02,Monitor Stand,Electronics,99.624
ORD-2564,2024,8,24,2024-08-24 17:58:44.392414,P008,CUST-44,West,8,30.1,Whiteboard,Storage,288.96
ORD-2565,2024,8,25,2024-08-25 17:58:44.392414,P004,CUST-11,East,6,88.95,Wireless Mouse,Furniture,640.44
ORD-2566,2024,8,25,2024-08-25 17:58:44.392414,P002,CUST-39,East,1,108.36,Standard Desk,Storage,130.03199999999998
ORD-2567,2024,8,26,2024-08-26 17:58:44.392414,P004,CUST-22,West,8,45.75,Wireless Mouse,Office Equipment,439.2
ORD-2568,2024,8,28,2024-08-28 17:58:44.392414,P002,CUST-46,West,3,38.63,Standard Desk,Office Equipment,139.068
ORD-2569,2024,8,28,2024-08-28 17:58:44.392414,P006,CUST-37,North,4,173.18,Desk Lamp,Accessories,831.264
ORD-2570,2024,8,28,2024-08-28 17:58:44.392414,P009,CUST-38,North,4,53.63,Conference Table,Furniture,257.424
ORD-2571,2024,8,29,2024-08-29 17:58:44.392414,P003,CUST-1,South,9,145.35,Ergonomic Keyboard,Accessories,1569.7799999999997
ORD-2572,2024,8,29,2024-08-29 17:58:44.392414,P001,CUST-5,North,4,135.84,Premium Office Chair,Accessories,652.032
ORD-2573,2024,8,29,2024-08-29 17:58:44.392414,P007,CUST-29,West,1,73.56,Filing Cabinet,Electronics,88.272
ORD-2574,2024,8,30,2024-08-30 17:58:44.392414,P005,CUST-19,West,2,183.43,Monitor Stand,Electronics,440.232
ORD-2575,2024,8,31,2024-08-31 17:58:44.392414,P008,CUST-5,South,9,52.97,Whiteboard,Storage,572.076
ORD-2576,2024,8,31,2024-08-31 17:58:44.392414,P009,CUST-11,East,4,20.35,Conference Table,Office Equipment,97.68
ORD-2577,2024,8,31,2024-08-31 17:58:44.392414,P001,CUST-28,East,1,71.4,Premium Office Chair,Furniture,85.68
ORD-2578,2024,8,31,2024-08-31 17:58:44.392414,P007,CUST-23,East,2,170.33,Filing Cabinet,Accessories,408.79200000000003
ORD-2579,2024,9,1,2024-09-01 17:58:44.392414,P004,CUST-12,West,3,174.82,Wireless Mouse,Accessories,576.9060000000001
ORD-2580,2024,9,1,2024-09-01 17:58:44.392414,P009,CUST-27,West,7,148.07,Conference Table,Storage,1140.1390000000001
ORD-2581,2024,9,2,2024-09-02 17:58:44.392414,P008,CUST-23,North,4,108.37,Whiteboard,Accessories,476.82800000000003
ORD-2582,2024,9,2,2024-09-02 17:58:44.392414,P009,CUST-34,North,4,74.63,Conference Table,Office Equipment,328.372
ORD-2583,2024,9,2,2024-09-02 17:58:44.392414,P007,CUST-26,West,3,163.81,Filing Cabinet,Office Equipment,540.5730000000001
ORD-2584,2024,9,3,2024-09-03 17:58:44.392414,P004,CUST-46,North,5,59.87,Wireless Mouse,Furniture,329.28499999999997
ORD-2585,2024,9,4,2024-09-04 17:58:44.392414,P005,CUST-38,West,2,178.46,Monitor Stand,Accessories,392.612
ORD-2586,2024,9,4,2024-09-04 17:58:44.392414,P010,CUST-32,South,6,169.71,Projector Screen,Accessories,1120.086
ORD-2587,2024,9,5,2024-09-05 17:58:44.392414,P008,CUST-16,West,8,86.6,Whiteboard,Furniture,762.08
ORD-2588,2024,9,5,2024-09-05 17:58:44.392414,P003,CUST-4,South,5,83.87,Ergonomic Keyboard,Electronics,461.2850000000001
ORD-2589,2024,9,7,2024-09-07 17:58:44.392414,P008,CUST-32,South,4,49.95,Whiteboard,Electronics,219.78000000000003
ORD-2590,2024,9,7,2024-09-07 17:58:44.392414,P003,CUST-3,South,9,95.47,Ergonomic Keyboard,Furniture,945.1530000000001
ORD-2591,2024,9,7,2024-09-07 17:58:44.392414,P010,CUST-45,North,6,169.89,Projector Screen,Accessories,1121.274
ORD-2592,2024,9,7,2024-09-07 17:58:44.392414,P001,CUST-42,West,3,93.36,Premium Office Chair,Electronics,308.088
ORD-2593,2024,9,7,2024-09-07 17:58:44.392414,P003,CUST-27,East,6,143.47,Ergonomic Keyboard,Electronics,946.902
ORD-2594,2024,9,8,2024-09-08 17:58:44.392414,P006,CUST-4,South,3,100.62,Desk Lamp,Furniture,332.04600000000005
ORD-2595,2024,9,9,2024-09-09 17:58:44.392414,P006,CUST-12,South,1,181.62,Desk Lamp,Furniture,199.782
ORD-2596,2024,9,9,2024-09-09 17:58:44.392414,P007,CUST-48,South,8,69.71,Filing Cabinet,Office Equipment,613.448
ORD-2597,2024,9,9,2024-09-09 17:58:44.392414,P007,CUST-32,East,5,30.46,Filing Cabinet,Electronics,167.53000000000003
ORD-2598,2024,9,9,2024-09-09 17:58:44.392414,P004,CUST-31,West,8,119.19,Wireless Mouse,Furniture,1048.872
ORD-2599,2024,9,9,2024-09-09 17:58:44.392414,P010,CUST-21,West,3,112.15,Projector Screen,Storage,370.0950000000001
ORD-2600,2024,9,11,2024-09-11 17:58:44.392414,P001,CUST-30,East,5,82.44,Premium Office Chair,Furniture,453.42
ORD-2601,2024,9,11,2024-09-11 17:58:44.392414,P010,CUST-1,North,9,39.56,Projector Screen,Office Equipment,391.64400000000006
ORD-2602,2024,9,11,2024-09-11 17:58:44.392414,P008,CUST-45,East,1,31.47,Whiteboard,Electronics,34.617000000000004
ORD-2603,2024,9,12,2024-09-12 17:58:44.392414,P001,CUST-36,East,9,100.65,Premium Office Chair,Office Equipment,996.4350000000001
ORD-2604,2024,9,12,2024-09-12 17:58:44.392414,P006,CUST-7,East,2,10.92,Desk Lamp,Storage,24.024
ORD-2605,2024,9,13,2024-09-13 17:58:44.392414,P010,CUST-28,South,7,182.7,Projector Screen,Electronics,1406.79
ORD-2606,2024,9,13,2024-09-13 17:58:44.392414,P006,CUST-1,North,7,157.03,Desk Lamp,Office Equipment,1209.131
ORD-2607,2024,9,14,2024-09-14 17:58:44.392414,P003,CUST-10,South,6,75.53,Ergonomic Keyboard,Office Equipment,498.49800000000005
ORD-2608,2024,9,14,2024-09-14 17:58:44.392414,P008,CUST-19,West,8,97.58,Whiteboard,Furniture,858.7040000000001
ORD-2609,2024,9,15,2024-09-15 17:58:44.392414,P007,CUST-22,North,9,53.51,Filing Cabinet,Accessories,529.749
ORD-2610,2024,9,15,2024-09-15 17:58:44.392414,P006,CUST-5,West,1,86.31,Desk Lamp,Accessories,94.94100000000002
ORD-2611,2024,9,15,2024-09-15 17:58:44.392414,P009,CUST-36,West,6,20.55,Conference Table,Furniture,135.63000000000002
ORD-2612,2024,9,16,2024-09-16 17:58:44.392414,P010,CUST-13,South,9,43.05,Projector Screen,Office Equipment,426.19500000000005
ORD-2613,2024,9,17,2024-09-17 17:58:44.392414,P010,CUST-15,South,1,140.24,Projector Screen,Furniture,154.264
ORD-2614,2024,9,18,2024-09-18 17:58:44.392414,P005,CUST-10,West,7,47.35,Monitor Stand,Electronics,364.595
ORD-2615,2024,9,18,2024-09-18 17:58:44.392414,P005,CUST-36,East,9,23.81,Monitor Stand,Storage,235.71900000000002
ORD-2616,2024,9,18,2024-09-18 17:58:44.392414,P008,CUST-36,North,1,97.46,Whiteboard,Office Equipment,107.206
ORD-2617,2024,9,19,2024-09-19 17:58:44.392414,P006,CUST-46,South,8,56.57,Desk Lamp,Office Equipment,497.81600000000003
ORD-2618,2024,9,20,2024-09-20 17:58:44.392414,P006,CUST-36,West,1,136.37,Desk Lamp,Accessories,150.007
ORD-2619,2024,9,20,2024-09-20 17:58:44.392414,P006,CUST-22,West,3,61.0,Desk Lamp,Storage,201.3
ORD-2620,2024,9,22,2024-09-22 17:58:44.392414,P004,CUST-27,North,1,198.26,Wireless Mouse,Furniture,218.086
ORD-2621,2024,9,23,2024-09-23 17:58:44.392414,P006,CUST-40,East,5,117.79,Desk Lamp,Office Equipment,647.8450000000001
ORD-2622,2024,9,24,2024-09-24 17:58:44.392414,P003,CUST-39,West,9,74.11,Ergonomic Keyboard,Furniture,733.6890000000001
ORD-2623,2024,9,26,2024-09-26 17:58:44.392414,P006,CUST-30,South,2,177.84,Desk Lamp,Accessories,391.24800000000005
ORD-2624,2024,9,26,2024-09-26 17:58:44.392414,P010,CUST-9,North,8,86.09,Projector Screen,Office Equipment,757.5920000000001
ORD-2625,2024,9,26,2024-09-26 17:58:44.392414,P002,CUST-36,East,3,133.96,Standard Desk,Storage,442.06800000000004
ORD-2626,2024,9,27,2024-09-27 17:58:44.392414,P005,CUST-43,North,4,51.48,Monitor Stand,Storage,226.512
ORD-2627,2024,9,28,2024-09-28 17:58:44.392414,P003,CUST-35,West,5,89.44,Ergonomic Keyboard,Furniture,491.92
ORD-2628,2024,9,28,2024-09-28 17:58:44.392414,P008,CUST-28,East,5,142.35,Whiteboard,Accessories,782.9250000000001
ORD-2629,2024,9,29,2024-09-29 17:58:44.392414,P003,CUST-13,North,7,123.54,Ergonomic Keyboard,Furniture,951.2580000000002
ORD-2630,2024,9,30,2024-09-30 17:58:44.392414,P002,CUST-35,South,8,146.85,Standard Desk,Electronics,1292.28
ORD-2631,2024,10,1,2024-10-01 17:58:44.392414,P006,CUST-17,West,7,62.19,Desk Lamp,Electronics,435.33
ORD-2632,2024,10,1,2024-10-01 17:58:44.392414,P004,CUST-29,North,6,72.66,Wireless Mouse,Furniture,435.96
ORD-2633,2024,10,1,2024-10-01 17:58:44.392414,P003,CUST-7,South,7,169.32,Ergonomic Keyboard,Storage,1185.24
ORD-2634,2024,10,1,2024-10-01 17:58:44.392414,P001,CUST-23,West,8,133.3,Premium Office Chair,Electronics,1066.4
ORD-2635,2024,10,2,2024-10-02 17:58:44.392414,P001,CUST-32,South,6,153.81,Premium Office Chair,Storage,922.86
ORD-2636,2024,10,2,2024-10-02 17:58:44.392414,P007,CUST-17,South,7,180.8,Filing Cabinet,Electronics,1265.6000000000001
ORD-2637,2024,10,3,2024-10-03 17:58:44.392414,P007,CUST-9,South,3,126.72,Filing Cabinet,Furniture,380.15999999999997
ORD-2638,2024,10,4,2024-10-04 17:58:44.392414,P006,CUST-30,West,9,165.85,Desk Lamp,Office Equipment,1492.6499999999999
ORD-2639,2024,10,4,2024-10-04 17:58:44.392414,P006,CUST-28,West,5,161.48,Desk Lamp,Office Equipment,807.4
ORD-2640,2024,10,4,2024-10-04 17:58:44.392414,P005,CUST-47,West,9,164.3,Monitor Stand,Office Equipment,1478.7
ORD-2641,2024,10,5,2024-10-05 17:58:44.392414,P008,CUST-14,South,5,196.64,Whiteboard,Office Equipment,983.1999999999999
ORD-2642,2024,10,5,2024-10-05 17:58:44.392414,P009,CUST-2,South,8,19.8,Conference Table,Furniture,158.4
ORD-2643,2024,10,5,2024-10-05 17:58:44.392414,P005,CUST-47,North,4,56.28,Monitor Stand,Accessories,225.12
ORD-2644,2024,10,6,2024-10-06 17:58:44.392414,P010,CUST-38,North,5,134.13,Projector Screen,Electronics,670.65
ORD-2645,2024,10,6,2024-10-06 17:58:44.392414,P003,CUST-45,South,2,89.07,Ergonomic Keyboard,Storage,178.14
ORD-2646,2024,10,6,2024-10-06 17:58:44.392414,P005,CUST-29,East,6,178.42,Monitor Stand,Storage,1070.52
ORD-2647,2024,10,7,2024-10-07 17:58:44.392414,P009,CUST-19,East,2,130.68,Conference Table,Accessories,261.36
ORD-2648,2024,10,8,2024-10-08 17:58:44.392414,P008,CUST-15,East,9,66.39,Whiteboard,Furniture,597.51
ORD-2649,2024,10,8,2024-10-08 17:58:44.392414,P006,CUST-31,East,2,196.96,Desk Lamp,Accessories,393.92
ORD-2650,2024,10,8,2024-10-08 17:58:44.392414,P008,CUST-14,East,6,106.94,Whiteboard,Storage,641.64
ORD-2651,2024,10,9,2024-10-09 17:58:44.392414,P007,CUST-12,East,4,172.12,Filing Cabinet,Storage,688.48
ORD-2652,2024,10,9,2024-10-09 17:58:44.392414,P002,CUST-12,South,2,177.27,Standard Desk,Electronics,354.54
ORD-2653,2024,10,10,2024-10-10 17:58:44.392414,P010,CUST-18,North,7,14.45,Projector Screen,Furniture,101.14999999999999
ORD-2654,2024,10,11,2024-10-11 17:58:44.392414,P005,CUST-31,East,1,66.21,Monitor Stand,Furniture,66.21
ORD-2655,2024,10,12,2024-10-12 17:58:44.392414,P006,CUST-21,East,1,137.08,Desk Lamp,Accessories,137.08
ORD-2656,2024,10,12,2024-10-12 17:58:44.392414,P001,CUST-47,East,3,121.71,Premium Office Chair,Accessories,365.13
ORD-2657,2024,10,12,2024-10-12 17:58:44.392414,P009,CUST-5,South,9,150.08,Conference Table,Office Equipment,1350.72
ORD-2658,2024,10,12,2024-10-12 17:58:44.392414,P007,CUST-1,East,8,60.69,Filing Cabinet,Furniture,485.52
ORD-2659,2024,10,12,2024-10-12 17:58:44.392414,P006,CUST-28,East,8,88.3,Desk Lamp,Office Equipment,706.4
ORD-2660,2024,10,12,2024-10-12 17:58:44.392414,P005,CUST-33,East,9,146.1,Monitor Stand,Storage,1314.8999999999999
ORD-2661,2024,10,12,2024-10-12 17:58:44.392414,P005,CUST-36,West,9,14.93,Monitor Stand,Office Equipment,134.37
ORD-2662,2024,10,13,2024-10-13 17:58:44.392414,P004,CUST-27,North,4,84.73,Wireless Mouse,Storage,338.92
ORD-2663,2024,10,13,2024-10-13 17:58:44.392414,P008,CUST-5,South,4,22.58,Whiteboard,Storage,90.32
ORD-2664,2024,10,15,2024-10-15 17:58:44.392414,P007,CUST-10,East,2,14.89,Filing Cabinet,Office Equipment,29.78
ORD-2665,2024,10,16,2024-10-16 17:58:44.392414,P007,CUST-39,North,3,20.55,Filing Cabinet,Furniture,61.650000000000006
ORD-2666,2024,10,16,2024-10-16 17:58:44.392414,P008,CUST-1,East,6,195.8,Whiteboard,Furniture,1174.8000000000002
ORD-2667,2024,10,17,2024-10-17 17:58:44.392414,P001,CUST-10,West,2,88.91,Premium Office Chair,Office Equipment,177.82
ORD-2668,2024,10,17,2024-10-17 17:58:44.392414,P003,CUST-3,South,2,126.12,Ergonomic Keyboard,Electronics,252.24
ORD-2669,2024,10,18,2024-10-18 17:58:44.392414,P009,CUST-20,South,6,42.55,Conference Table,Furniture,255.29999999999998
ORD-2670,2024,10,18,2024-10-18 17:58:44.392414,P004,CUST-3,South,6,97.9,Wireless Mouse,Storage,587.4000000000001
ORD-2671,2024,10,19,2024-10-19 17:58:44.392414,P004,CUST-34,West,5,58.66,Wireless Mouse,Electronics,293.29999999999995
ORD-2672,2024,10,20,2024-10-20 17:58:44.392414,P002,CUST-36,East,3,174.45,Standard Desk,Storage,523.3499999999999
ORD-2673,2024,10,20,2024-10-20 17:58:44.392414,P008,CUST-15,West,1,102.07,Whiteboard,Accessories,102.07
ORD-2674,2024,10,21,2024-10-21 17:58:44.392414,P006,CUST-26,East,1,73.05,Desk Lamp,Electronics,73.05
ORD-2675,2024,10,21,2024-10-21 17:58:44.392414,P005,CUST-14,South,4,111.12,Monitor Stand,Electronics,444.48
ORD-2676,2024,10,22,2024-10-22 17:58:44.392414,P008,CUST-41,North,8,92.89,Whiteboard,Office Equipment,743.12
ORD-2677,2024,10,23,2024-10-23 17:58:44.392414,P010,CUST-7,West,9,196.43,Projector Screen,Furniture,1767.8700000000001
