age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target,bid_amount,product_value
52,Male,Rural,214,13,16,1,390,6,422,0,True,4,937,Mobile,1107,10,0,Organic Search,1,12.74325107709431,422
44,Other,Rural,538,46,13,1,169,15,199,0,False,3,1134,Tablet,423,12,0,Paid Ads,0,16.485291542685403,199
56,Other,Rural,29,16,14,1,191,1,253,0,True,8,1852,Tablet,1622,11,4,Social Media,0,57.70919964788316,253
50,Male,Suburban,200,40,9,4,335,14,446,0,True,9,475,Tablet,3280,0,1,Organic Search,0,35.42528340100819,446
27,Female,Urban,220,37,1,4,251,8,449,0,True,9,117,Tablet,2523,12,5,Email,0,32.46610823869885,449
50,Other,Rural,414,1,8,4,113,12,355,0,False,1,284,Mobile,1508,0,5,Email,0,28.516191433155885,355
28,Other,Urban,227,34,19,4,280,10,114,0,True,2,416,Desktop,2947,4,5,Social Media,1,49.25226654031263,114
48,Other,Urban,546,18,4,2,256,17,21,0,True,3,514,Tablet,3352,11,2,Paid Ads,0,27.480805456965182,21
55,Male,Rural,236,20,15,2,369,15,267,0,True,7,1505,Tablet,389,9,4,Email,1,15.435405635107259,267
51,Other,Suburban,443,44,7,4,34,4,238,0,False,10,501,Desktop,604,14,2,Paid Ads,1,77.47247762349866,238
42,Male,Suburban,18,13,14,4,120,3,349,0,False,8,1732,Tablet,2163,5,0,Social Media,1,49.569134831028116,349
68,Male,Urban,425,26,12,3,245,2,180,0,True,9,1243,Mobile,2317,3,3,Social Media,0,34.41589226903059,180
46,Male,Urban,401,10,0,1,183,9,132,0,False,9,1611,Desktop,2065,8,0,Paid Ads,0,43.67736771708489,132
24,Other,Rural,65,40,16,4,244,12,41,0,False,1,1323,Tablet,2295,2,0,Email,0,84.33144968924773,41
22,Male,Urban,471,32,11,5,121,17,211,0,False,5,986,Desktop,935,12,0,Social Media,0,42.68414108856691,211
29,Other,Rural,474,36,18,3,482,5,391,0,True,6,463,Tablet,2877,9,2,Email,0,87.9458052391466,391
56,Male,Rural,435,24,1,5,493,13,435,0,True,3,153,Desktop,2743,14,2,Organic Search,0,49.15439104121224,435
57,Male,Rural,73,8,7,3,307,10,122,0,False,3,720,Tablet,2888,2,0,Social Media,0,82.96307233682052,122
46,Female,Suburban,535,40,7,1,499,15,324,0,False,9,1254,Desktop,1338,6,5,Email,0,15.262671074269893,324
24,Female,Urban,171,37,10,5,343,13,350,0,False,5,100,Desktop,2788,1,2,Organic Search,1,97.69498751073104,350
33,Male,Urban,284,31,3,4,189,6,474,0,True,7,1579,Desktop,3282,15,5,Email,0,99.49770076178531,474
38,Male,Urban,115,21,1,4,320,4,402,0,False,9,1428,Desktop,732,13,4,Organic Search,0,47.71779057677731,402
55,Other,Urban,493,3,10,2,389,0,220,0,True,4,439,Desktop,2272,1,5,Email,0,41.270661445833106,220
52,Male,Rural,35,29,13,1,63,14,28,0,False,9,1284,Mobile,1106,9,3,Social Media,1,62.57652978192968,28
35,Other,Urban,150,38,20,5,275,18,26,0,False,9,900,Tablet,2600,0,1,Paid Ads,0,38.186774646510116,26
69,Male,Rural,475,5,17,5,496,17,431,0,True,9,1288,Tablet,837,11,4,Organic Search,1,18.388831374145823,431
63,Female,Urban,268,50,4,3,492,18,406,0,False,7,1634,Tablet,3243,8,4,Email,1,63.40962275456178,406
21,Male,Urban,438,14,17,2,141,9,88,0,True,6,713,Mobile,1903,15,3,Paid Ads,0,50.38086645128167,88
52,Male,Urban,572,40,17,1,262,16,429,0,True,2,382,Mobile,1134,6,1,Email,0,70.48085580707104,429
30,Male,Suburban,179,28,17,1,63,16,255,0,False,4,697,Desktop,2486,12,3,Email,0,13.318677894995172,255
46,Other,Suburban,35,26,2,3,216,11,42,0,True,7,757,Tablet,345,10,3,Paid Ads,1,23.699317408358155,42
65,Male,Suburban,449,1,7,1,14,17,496,0,False,10,1344,Desktop,1242,0,0,Social Media,0,96.64514077869286,496
19,Female,Rural,552,26,15,4,313,12,327,0,False,8,30,Tablet,1027,7,5,Social Media,0,89.74967533748297,327
34,Other,Suburban,488,34,5,1,250,9,368,0,False,1,662,Tablet,592,1,1,Organic Search,1,75.24769581555817,368
55,Male,Rural,32,7,1,1,154,1,46,0,False,1,1098,Desktop,721,9,3,Email,0,95.95807879902006,46
23,Male,Suburban,512,13,7,3,431,0,454,0,True,8,77,Desktop,2077,13,2,Social Media,0,83.00468493601826,454
29,Male,Urban,323,32,8,4,350,12,91,0,False,8,1229,Tablet,1968,9,4,Email,0,72.53657063288651,91
36,Male,Suburban,179,30,20,1,496,10,161,0,False,6,1139,Mobile,477,11,1,Organic Search,1,54.54449462707283,161
42,Female,Rural,446,46,15,2,117,18,109,0,False,7,185,Desktop,2266,9,1,Organic Search,0,41.59198976137942,109
31,Male,Suburban,125,33,8,4,312,0,378,0,True,9,1858,Desktop,2336,5,3,Social Media,0,20.06729618682516,378
24,Female,Urban,441,40,0,4,357,4,393,0,True,6,78,Mobile,2162,2,3,Paid Ads,0,89.34112317174673,393
38,Female,Rural,204,1,1,1,139,17,28,0,True,8,1288,Tablet,2619,13,0,Social Media,0,50.249919993882,28
42,Other,Suburban,460,22,7,4,236,13,194,0,True,6,1967,Tablet,938,11,2,Email,0,78.97232219308295,194
44,Male,Suburban,508,14,16,4,13,10,37,0,False,8,1977,Desktop,1828,1,1,Email,1,74.74200883788228,37
35,Female,Suburban,367,4,7,1,16,3,372,0,True,7,650,Mobile,1093,8,0,Organic Search,0,17.28405426126274,372
30,Other,Rural,203,47,18,5,174,7,434,0,True,1,1192,Mobile,3264,15,4,Paid Ads,0,32.40952780543812,434
33,Other,Suburban,257,1,19,3,248,2,313,0,True,5,300,Desktop,1695,10,2,Social Media,1,98.73833174834783,313
47,Other,Urban,336,31,9,4,422,9,188,0,True,9,1079,Mobile,649,8,3,Social Media,1,96.88082424921446,188
46,Male,Urban,507,40,0,4,112,19,469,0,False,6,1651,Tablet,1320,9,2,Email,1,29.041972358939326,469
53,Male,Suburban,335,18,0,1,190,18,434,0,True,7,437,Desktop,1729,8,5,Email,0,93.34553051073563,434
38,Female,Suburban,111,44,15,3,471,13,293,0,True,3,699,Desktop,2386,9,2,Paid Ads,0,72.13005306187948,293
18,Male,Rural,293,5,17,2,444,16,293,0,True,7,1170,Desktop,1003,0,5,Social Media,0,64.47490563727183,293
66,Other,Rural,363,13,9,5,219,1,167,0,False,3,1142,Mobile,2941,10,4,Email,0,21.98123587733311,167
53,Other,Urban,547,9,20,2,144,13,316,0,False,8,1509,Mobile,2742,2,5,Email,0,93.71056604927654,316
41,Male,Rural,83,47,5,2,174,5,269,0,True,2,1984,Mobile,1122,10,5,Social Media,1,13.622091480740151,269
54,Male,Rural,547,17,4,5,153,10,378,0,True,1,882,Desktop,2586,8,5,Social Media,0,25.083436337898135,378
25,Female,Rural,151,15,12,4,425,5,315,0,False,3,187,Tablet,1205,4,0,Paid Ads,0,39.13954729625803,315
45,Other,Rural,65,3,5,1,185,9,443,0,False,9,349,Mobile,684,7,4,Social Media,1,14.629061455483882,443
45,Female,Suburban,257,24,9,3,285,19,417,0,True,8,1976,Mobile,242,3,2,Social Media,0,34.31560746424805,417
30,Female,Urban,20,44,10,4,307,6,234,0,True,8,1384,Tablet,870,12,3,Organic Search,0,97.00602141418396,234
58,Male,Suburban,187,39,5,5,417,4,477,0,True,4,1147,Desktop,1380,7,3,Paid Ads,0,53.47612325408952,477
61,Female,Suburban,231,44,8,5,247,8,80,0,False,9,1389,Desktop,3393,13,5,Social Media,0,79.84095452250156,80
58,Male,Rural,254,5,15,1,142,5,297,0,True,10,1082,Tablet,2180,15,0,Email,0,82.03826277573954,297
69,Other,Suburban,354,50,3,3,44,11,232,0,False,2,1917,Desktop,909,15,5,Email,0,63.645661238150055,232
48,Male,Urban,598,44,5,4,266,1,12,0,True,5,222,Desktop,3041,13,3,Email,0,44.70567704237336,12
24,Other,Suburban,167,41,9,5,294,19,353,0,True,9,1002,Desktop,2572,7,4,Organic Search,0,10.341746233752296,353
24,Other,Urban,187,11,4,5,197,15,247,0,False,4,261,Mobile,444,3,3,Email,0,35.436931650604805,247
33,Male,Urban,321,36,8,2,125,11,458,0,False,9,1741,Mobile,725,15,5,Social Media,0,89.07265313719704,458
35,Male,Rural,157,37,17,3,103,12,27,0,True,6,1152,Tablet,3166,10,2,Social Media,1,55.0747649020169,27
56,Other,Urban,47,5,0,1,210,2,338,0,True,9,1528,Tablet,992,3,3,Social Media,1,40.5459359868905,338
27,Female,Rural,523,8,2,1,365,9,191,0,False,5,394,Desktop,1990,9,1,Social Media,0,25.02273712998901,191
62,Other,Suburban,200,45,20,5,242,0,456,0,False,6,1801,Tablet,3283,4,4,Paid Ads,0,46.72659901021297,456
37,Female,Rural,342,9,0,4,440,8,224,0,False,1,1452,Desktop,1900,5,0,Email,1,85.24290413944931,224
30,Male,Urban,318,49,10,4,80,11,105,0,True,8,817,Mobile,3569,6,5,Social Media,1,59.091671515139254,105
50,Female,Urban,212,29,19,1,143,13,411,0,False,10,411,Desktop,825,5,5,Paid Ads,0,40.45602821823567,411
29,Male,Urban,235,9,7,2,122,19,19,0,True,2,941,Mobile,1702,5,5,Social Media,1,64.52143190640084,19
31,Male,Rural,235,44,5,4,244,14,104,0,True,4,581,Desktop,1106,3,1,Paid Ads,0,14.276618394633385,104
32,Male,Rural,67,27,15,5,138,10,133,0,False,3,1019,Mobile,2993,11,4,Social Media,0,39.7236960798931,133
59,Male,Urban,586,45,4,2,296,15,89,0,False,7,1268,Tablet,3273,6,2,Organic Search,1,54.97969343692185,89
39,Female,Urban,486,2,20,2,116,5,37,0,True,4,1546,Desktop,1957,3,0,Organic Search,1,62.424767390230606,37
55,Male,Urban,172,22,15,5,92,0,202,0,False,9,1874,Tablet,3213,4,1,Social Media,0,76.05510462527029,202
68,Other,Rural,142,32,0,1,235,5,428,0,False,6,467,Desktop,1307,5,3,Email,1,46.03746816634333,428
52,Other,Suburban,542,12,9,1,62,17,40,0,False,5,1729,Desktop,2162,9,4,Email,0,53.257039658280235,40
51,Female,Urban,38,13,13,3,499,10,264,0,False,9,933,Desktop,2680,8,2,Paid Ads,1,60.20521180359386,264
40,Female,Rural,238,2,1,5,364,2,450,0,True,10,708,Tablet,3092,2,5,Paid Ads,1,47.895477637158145,450
22,Other,Suburban,413,17,18,1,34,12,92,0,False,1,1574,Mobile,2707,6,3,Paid Ads,1,68.44344711402451,92
33,Other,Suburban,277,30,8,1,139,18,462,0,True,1,325,Desktop,1482,9,1,Organic Search,0,32.95380420885804,462
18,Male,Suburban,56,22,16,5,161,19,73,0,True,10,893,Mobile,1523,15,2,Email,0,32.6888605909911,73
23,Other,Rural,336,19,6,1,336,4,251,0,True,10,1269,Tablet,2908,14,0,Organic Search,1,46.05401984817842,251
36,Female,Suburban,274,1,0,4,445,9,404,0,True,4,699,Desktop,2601,0,3,Paid Ads,0,42.63808977097903,404
49,Male,Rural,441,31,8,3,225,7,41,0,True,6,764,Tablet,2649,7,4,Paid Ads,0,78.23387176783606,41
41,Female,Suburban,585,1,20,2,261,3,91,0,True,6,1544,Desktop,2542,3,3,Social Media,0,27.124366412286776,91
20,Other,Rural,151,44,15,5,75,14,53,0,True,9,431,Mobile,2960,13,3,Social Media,1,68.44484377878277,53
65,Female,Rural,269,50,5,5,86,8,87,0,True,2,1894,Mobile,2480,1,0,Social Media,0,47.298060972859886,87
28,Other,Urban,149,37,9,3,52,15,448,0,False,8,1754,Tablet,1091,3,5,Organic Search,0,73.39630764184925,448
23,Female,Suburban,43,12,16,2,347,18,126,0,True,3,1596,Tablet,902,10,2,Email,0,76.77956176621225,126
56,Female,Rural,410,44,4,4,301,5,18,0,False,7,1453,Mobile,1199,7,5,Paid Ads,0,42.46063085107061,18
52,Other,Rural,95,43,7,4,232,9,385,0,False,10,441,Desktop,1745,10,4,Email,0,11.652048445442428,385
46,Female,Urban,190,34,19,1,199,11,335,0,False,7,1601,Tablet,2513,14,3,Organic Search,1,64.36927378714071,335
45,Male,Urban,427,6,6,3,6,7,129,0,False,1,820,Mobile,1707,11,1,Social Media,0,61.39473723086382,129
63,Female,Suburban,31,9,11,5,141,10,483,0,True,5,540,Tablet,2896,3,3,Email,1,88.59004529959317,483
28,Female,Suburban,276,13,19,5,442,16,378,0,False,3,877,Tablet,2228,9,3,Email,0,51.04207763400581,378
33,Female,Rural,46,1,10,1,6,5,273,0,False,9,1467,Desktop,2135,11,1,Organic Search,0,24.249323120078266,273
23,Male,Rural,594,24,9,3,416,0,315,0,False,9,715,Mobile,752,0,3,Social Media,0,62.411317627344005,315
35,Other,Suburban,104,10,2,3,346,18,316,0,False,9,1697,Desktop,281,5,4,Social Media,0,85.03010733606656,316
42,Male,Urban,584,19,19,1,316,6,216,0,True,8,1149,Tablet,1908,13,3,Paid Ads,0,25.368075327999136,216
52,Female,Suburban,114,16,18,2,496,6,188,0,False,6,1500,Desktop,3055,8,4,Organic Search,0,31.83018656518271,188
51,Male,Rural,15,26,15,5,213,11,313,0,False,9,1132,Mobile,901,14,5,Paid Ads,1,82.81395539178055,313
20,Female,Urban,323,7,7,5,25,2,377,0,False,7,87,Tablet,2123,1,0,Social Media,1,19.52383804752957,377
53,Female,Suburban,150,12,13,2,278,16,500,0,False,7,833,Tablet,526,12,1,Email,1,95.79750380566414,500
45,Other,Rural,232,6,7,3,81,9,314,0,False,3,23,Tablet,1165,4,4,Organic Search,0,28.81443438007914,314
27,Other,Urban,251,1,13,3,21,17,415,0,True,6,1196,Desktop,3562,8,3,Email,1,72.98344071835794,415
24,Male,Rural,591,2,13,2,96,14,70,0,False,6,1874,Desktop,2172,0,3,Organic Search,0,93.32992490052477,70
56,Female,Suburban,368,37,8,1,340,0,33,0,True,10,102,Desktop,1280,6,4,Social Media,0,41.5695442210209,33
66,Other,Urban,358,14,19,2,405,9,303,0,True,1,455,Mobile,1920,12,5,Paid Ads,0,45.78870345970752,303
30,Other,Suburban,165,19,7,3,182,8,323,0,False,8,719,Tablet,3436,0,3,Social Media,1,18.30899752919182,323
29,Male,Rural,15,37,18,5,152,5,129,0,False,9,1978,Tablet,233,11,2,Email,1,10.742466114463182,129
53,Other,Suburban,470,38,12,2,285,19,268,0,False,9,1185,Desktop,2708,3,3,Organic Search,0,77.43202418135273,268
46,Male,Urban,73,2,7,2,131,8,297,0,False,6,286,Mobile,422,9,1,Social Media,0,78.0689373896063,297
39,Female,Suburban,381,33,13,4,328,1,385,0,False,10,488,Mobile,594,14,4,Social Media,1,45.0383223375562,385
26,Other,Rural,33,10,17,3,93,17,22,0,True,9,1287,Tablet,2089,12,3,Paid Ads,0,48.61160230736899,22
62,Other,Urban,591,8,13,2,84,16,279,0,False,5,1371,Desktop,81,10,3,Social Media,1,90.64340163288865,279
49,Male,Urban,463,43,14,4,195,0,146,0,False,9,1322,Mobile,2124,3,5,Paid Ads,0,39.476312643521425,146
31,Other,Urban,179,45,12,4,338,15,62,0,True,2,848,Desktop,601,0,5,Organic Search,1,90.55669548584912,62
51,Male,Urban,17,30,3,2,150,11,96,0,True,4,1467,Tablet,3048,9,3,Social Media,0,53.89773382372718,96
64,Female,Rural,22,10,18,4,90,18,333,0,False,5,1170,Tablet,697,9,1,Organic Search,0,51.45311989257056,333
33,Female,Urban,333,37,2,5,134,16,462,0,False,3,1470,Tablet,1198,9,3,Email,1,13.656860219279547,462
54,Other,Suburban,76,31,7,5,259,19,439,0,False,9,312,Tablet,3596,5,2,Email,1,75.42198644048644,439
35,Female,Rural,517,33,12,5,98,4,126,0,False,9,1538,Mobile,3416,11,1,Paid Ads,1,27.241302512816606,126
24,Female,Rural,230,1,11,4,139,14,440,0,True,9,1942,Mobile,708,13,0,Organic Search,0,45.274373260036064,440
66,Other,Rural,267,1,12,5,406,2,419,0,False,8,910,Desktop,1625,5,5,Email,0,78.4502349165131,419
48,Male,Suburban,58,19,12,4,92,11,199,0,False,1,283,Desktop,1766,9,2,Email,1,61.941560110769665,199
34,Female,Suburban,390,42,17,1,208,15,143,0,True,1,1022,Mobile,3132,2,5,Organic Search,0,97.84409850797569,143
34,Male,Suburban,251,45,11,3,292,7,176,0,False,10,1538,Mobile,2638,13,0,Organic Search,0,78.38633729864054,176
65,Male,Suburban,284,9,5,3,340,15,296,0,False,2,743,Tablet,786,14,3,Social Media,0,36.724507595764535,296
37,Male,Urban,454,21,10,5,133,5,248,0,True,6,1187,Mobile,1296,8,1,Email,1,20.808497894415428,248
51,Male,Suburban,488,17,4,5,98,8,20,0,True,7,696,Desktop,836,10,3,Social Media,0,78.06727026169739,20
47,Other,Suburban,133,45,9,3,416,15,496,0,True,8,947,Tablet,2542,9,3,Organic Search,0,91.93211048682119,496
45,Other,Suburban,535,17,14,4,91,4,378,0,False,4,598,Desktop,3066,14,2,Social Media,0,94.0273380597493,378
41,Male,Suburban,267,42,18,5,283,2,433,0,False,1,1343,Desktop,332,4,2,Social Media,0,85.62225468637286,433
34,Male,Suburban,199,41,15,3,476,15,123,0,True,5,1583,Tablet,196,5,0,Paid Ads,1,20.86908672504225,123
46,Female,Suburban,317,43,12,5,40,17,79,0,True,10,1525,Desktop,822,4,2,Paid Ads,0,67.63108300890927,79
48,Male,Suburban,252,7,12,4,304,7,415,0,False,1,538,Tablet,537,4,0,Organic Search,0,30.500916234128645,415
69,Male,Suburban,375,8,4,1,283,10,299,0,False,8,1620,Mobile,2741,12,5,Paid Ads,1,24.272823469480485,299
21,Female,Rural,485,40,6,5,375,14,307,0,True,9,1212,Desktop,946,4,4,Paid Ads,1,93.31049005899756,307
36,Female,Suburban,254,1,6,5,350,0,387,0,False,2,1592,Mobile,533,5,4,Paid Ads,0,20.842690781200456,387
31,Male,Rural,214,22,13,3,220,7,318,0,True,1,1688,Mobile,2490,9,3,Social Media,0,58.62090239521101,318
28,Female,Urban,258,6,16,2,158,6,444,0,False,3,1336,Mobile,166,12,4,Paid Ads,0,91.05449628543803,444
68,Male,Suburban,536,47,5,2,63,2,418,0,False,10,359,Desktop,3065,14,1,Organic Search,1,50.82321021325084,418
29,Male,Rural,88,17,12,5,370,15,453,0,False,5,140,Tablet,221,7,2,Organic Search,0,83.46317863130729,453
40,Female,Suburban,319,21,18,1,427,3,457,0,True,3,1707,Tablet,2405,13,2,Social Media,0,86.81531471144017,457
53,Male,Urban,352,1,13,5,79,12,275,0,False,6,1703,Mobile,3023,12,1,Paid Ads,1,16.894940154415778,275
44,Female,Rural,233,37,5,3,42,7,234,0,True,1,1198,Mobile,2452,10,0,Social Media,0,59.34608164953809,234
69,Female,Urban,95,16,18,4,177,16,439,0,True,1,591,Desktop,2252,1,3,Paid Ads,1,47.47644520928024,439
42,Female,Urban,373,10,15,4,230,15,354,0,False,6,1501,Desktop,990,15,0,Paid Ads,0,60.427318870941775,354
31,Male,Suburban,598,32,15,1,1,2,317,0,True,1,854,Tablet,2022,0,5,Social Media,0,93.98098331134365,317
67,Male,Suburban,355,3,15,2,447,12,59,0,False,10,815,Desktop,2842,2,0,Paid Ads,1,85.99344260321246,59
56,Other,Suburban,525,46,3,3,468,9,406,0,True,3,1292,Mobile,1192,14,4,Social Media,0,29.120594976591214,406
68,Male,Rural,238,19,11,3,297,1,410,0,True,2,1125,Tablet,1010,8,0,Paid Ads,0,11.566140369464499,410
19,Other,Suburban,282,1,12,4,19,10,477,0,False,10,1028,Mobile,1108,9,3,Paid Ads,0,49.19468036174966,477
27,Male,Rural,542,21,19,2,15,11,396,0,True,1,448,Desktop,409,7,4,Email,0,27.857840026017044,396
63,Female,Rural,385,19,20,2,56,10,403,0,True,7,20,Mobile,1783,1,4,Email,0,22.11556606842179,403
18,Male,Suburban,402,31,8,2,420,1,208,0,True,9,1285,Mobile,2787,0,2,Email,0,70.36923113836767,208
33,Male,Urban,229,40,8,1,344,12,71,0,True,5,592,Mobile,141,14,5,Paid Ads,0,45.827352539648274,71
46,Female,Rural,77,3,11,1,489,4,320,0,True,10,56,Mobile,2470,12,4,Email,0,56.59861515296059,320
41,Other,Urban,335,39,20,2,95,17,411,0,False,4,248,Mobile,1102,8,4,Social Media,0,80.35738216366283,411
52,Other,Rural,375,39,18,5,113,11,482,0,False,10,1128,Desktop,3075,7,0,Organic Search,0,92.14760468994962,482
70,Other,Suburban,289,39,17,2,129,15,389,0,False,5,1783,Tablet,564,14,4,Email,0,88.19096427902757,389
33,Other,Suburban,562,20,0,1,242,1,68,0,True,1,1477,Mobile,1610,12,2,Paid Ads,0,46.09192368834238,68
29,Other,Rural,294,2,16,3,399,6,334,0,False,5,1811,Mobile,3280,5,3,Email,0,52.554839656584946,334
31,Other,Urban,217,17,17,4,164,11,155,0,False,5,1606,Tablet,2582,12,3,Social Media,0,86.80847919317459,155
55,Female,Suburban,21,16,16,2,176,14,180,0,True,2,1173,Desktop,1999,13,5,Paid Ads,0,66.57728593569573,180
48,Male,Urban,441,41,6,3,416,8,85,0,True,7,280,Desktop,2143,6,2,Paid Ads,1,34.34909953685427,85
63,Female,Urban,390,49,18,1,10,14,336,0,False,2,347,Mobile,905,2,3,Paid Ads,0,62.662484056767326,336
69,Female,Urban,290,19,13,2,483,19,82,0,False,6,66,Mobile,638,0,1,Email,0,19.07477909105703,82
50,Male,Urban,372,38,11,3,272,10,149,0,False,2,1977,Desktop,994,7,5,Organic Search,1,11.597685333049641,149
22,Female,Urban,67,11,17,5,467,12,177,0,False,9,246,Tablet,1024,9,3,Social Media,0,62.18475428270011,177
56,Other,Suburban,480,1,17,4,411,8,215,0,True,4,863,Mobile,2875,8,3,Organic Search,0,10.735727147797304,215
45,Female,Rural,71,13,5,2,432,8,214,0,False,5,1071,Tablet,1587,12,3,Organic Search,1,21.203537989024472,214
46,Male,Suburban,182,16,0,4,263,7,170,0,True,2,1947,Desktop,1345,11,4,Email,0,20.012241943315136,170
63,Other,Urban,309,15,20,1,111,2,243,0,True,9,846,Tablet,1305,4,4,Social Media,0,20.479548594444626,243
63,Other,Rural,558,38,2,4,428,6,280,0,True,9,895,Desktop,1223,3,0,Organic Search,1,52.94499734992701,280
47,Female,Suburban,327,45,4,4,272,18,120,0,True,10,47,Mobile,1131,0,0,Organic Search,0,47.53321909619216,120
51,Other,Suburban,149,19,20,4,83,14,306,0,False,10,1027,Mobile,2466,0,5,Email,1,79.50507040045228,306
27,Female,Suburban,218,5,19,3,135,18,410,0,False,6,210,Desktop,1944,7,0,Paid Ads,1,63.34204092135325,410
35,Other,Urban,291,3,2,3,321,18,71,0,False,5,454,Mobile,2766,2,0,Organic Search,0,15.276058392367034,71
64,Other,Rural,230,30,15,1,318,15,160,0,False,2,529,Desktop,1377,13,5,Organic Search,0,84.5225604047786,160
24,Male,Rural,239,49,10,4,486,0,205,0,False,8,1464,Mobile,202,5,2,Paid Ads,0,39.32139590146694,205
24,Female,Rural,543,41,6,5,483,6,279,0,False,2,762,Desktop,3580,0,0,Social Media,0,78.67800688615233,279
24,Male,Urban,504,50,16,5,274,2,380,0,True,4,1652,Mobile,241,11,3,Email,1,99.81907676007745,380
57,Other,Suburban,109,14,16,5,165,10,477,0,True,10,1631,Tablet,1059,9,5,Social Media,0,25.586059770228417,477
68,Female,Suburban,27,38,0,3,21,2,192,0,False,6,1932,Desktop,2393,9,4,Email,0,83.21476364816616,192
45,Male,Urban,541,7,20,2,317,0,178,0,True,1,1117,Mobile,2237,1,4,Organic Search,1,53.67173797446693,178
39,Other,Rural,240,35,10,2,278,10,190,0,False,3,1454,Tablet,1184,8,2,Organic Search,1,97.70123587866108,190
45,Male,Urban,115,21,13,1,8,1,20,0,False,1,1516,Mobile,2147,6,5,Organic Search,0,36.001709433938814,20
59,Female,Urban,515,16,1,4,325,8,179,0,True,2,771,Tablet,3181,0,1,Paid Ads,1,24.501650599361128,179
49,Other,Rural,226,11,10,3,6,3,40,0,True,5,108,Mobile,2444,3,4,Social Media,1,36.0857441860597,40
62,Female,Rural,520,7,6,1,341,9,145,0,True,8,303,Mobile,254,15,3,Email,0,38.00607430205859,145
37,Female,Suburban,78,18,8,1,469,15,421,0,False,10,321,Mobile,1771,0,5,Paid Ads,0,99.05667779426645,421
50,Other,Urban,445,37,15,4,11,8,449,0,True,7,1192,Tablet,1625,11,3,Email,1,23.92149006947828,449
37,Other,Urban,280,9,5,5,247,4,433,0,True,2,1168,Desktop,1527,11,4,Paid Ads,0,18.71515091998267,433
58,Male,Suburban,316,30,19,5,28,7,182,0,False,7,1007,Mobile,1667,3,3,Paid Ads,0,49.71863995678105,182
63,Male,Urban,210,10,20,5,304,12,102,0,False,8,25,Tablet,2354,2,3,Organic Search,1,60.63815936714022,102
52,Female,Rural,268,10,8,2,270,3,237,0,True,5,1560,Tablet,1539,3,0,Email,0,94.02577702622973,237
52,Other,Rural,377,21,6,4,478,14,167,0,True,3,1512,Mobile,539,0,2,Email,1,93.37918048734419,167
29,Female,Urban,572,8,19,5,438,9,422,0,True,6,1314,Mobile,1484,10,3,Paid Ads,0,59.35688519466414,422
60,Female,Rural,54,44,6,5,473,12,454,0,False,8,1183,Tablet,2750,7,0,Email,0,13.722112774574692,454
45,Male,Urban,15,18,7,3,424,0,236,0,True,5,1875,Mobile,1558,0,3,Organic Search,0,66.38610086754906,236
20,Male,Rural,467,36,9,1,206,12,342,0,True,9,1552,Mobile,2761,13,3,Organic Search,1,21.048118002538224,342
19,Male,Suburban,538,12,0,4,448,14,446,0,True,1,80,Mobile,387,13,4,Social Media,1,65.36119219136127,446
44,Male,Rural,115,31,8,1,22,8,375,0,False,2,1219,Mobile,3152,10,3,Paid Ads,1,60.97723081458309,375
70,Male,Suburban,70,39,1,2,331,2,386,0,False,5,855,Mobile,1326,9,4,Social Media,0,17.771452809383458,386
63,Female,Urban,361,41,11,2,181,1,358,0,False,6,518,Desktop,372,13,4,Paid Ads,0,29.041673159856998,358
50,Other,Rural,320,14,0,1,393,2,31,0,False,5,1030,Tablet,2288,12,1,Social Media,0,62.68259515133741,31
66,Other,Urban,585,42,8,4,403,10,463,0,False,10,473,Tablet,770,7,1,Email,1,87.95924822975411,463
32,Male,Rural,318,24,12,4,447,7,424,0,True,8,1314,Desktop,275,11,1,Organic Search,0,24.888853149317583,424
56,Male,Urban,255,48,8,5,444,9,82,0,False,9,592,Mobile,533,1,3,Organic Search,0,80.97325059331325,82
61,Female,Rural,225,35,5,2,440,13,321,0,True,5,1158,Mobile,409,6,4,Organic Search,0,63.03101184731398,321
62,Male,Rural,490,20,15,5,477,19,79,0,False,10,495,Tablet,2710,12,5,Email,0,11.695948322376209,79
58,Female,Rural,304,40,7,5,250,2,140,0,True,3,1770,Desktop,1383,5,3,Paid Ads,0,38.44598419088723,140
52,Other,Urban,330,18,6,4,0,3,422,0,True,9,1899,Desktop,1547,3,1,Paid Ads,0,55.54640532246574,422
46,Male,Urban,501,46,10,1,260,6,456,0,False,1,1638,Tablet,3290,10,0,Social Media,0,57.78655924343939,456
34,Female,Rural,259,16,20,1,279,10,86,0,False,9,968,Desktop,899,3,1,Social Media,0,29.690864706914567,86
59,Male,Urban,331,49,14,4,11,15,170,0,False,1,1887,Mobile,834,4,1,Social Media,1,90.15443766024839,170
30,Female,Rural,350,44,0,5,231,15,313,0,True,4,750,Desktop,685,12,5,Organic Search,0,16.865435979644538,313
20,Female,Suburban,568,14,1,3,86,4,214,0,False,3,1565,Mobile,2959,6,1,Organic Search,1,95.08145798409613,214
25,Other,Suburban,303,39,17,1,168,5,364,0,False,2,1940,Mobile,291,0,5,Organic Search,0,10.8381044640183,364
51,Female,Suburban,468,30,12,1,329,6,359,0,True,8,1161,Tablet,3450,8,0,Social Media,1,45.51803809478532,359
